Province;District;Commune;Village;ភេទ បង្ហាញលើUSerFroms;;គំរូID
ខេត្តតាកែវ;ស្រុកអង្គរបូរី;ឃុំព្រៃផ្គាំ;ភូមិទ្រង់់ភូមិ;;;
ខេត្តតាកែវ;ស្រុកអង្គរបូរី;ឃុំព្រៃផ្គាំ;ភូមិយាផ្អើ;;;
ខេត្តតាកែវ;ស្រុកអង្គរបូរី;ឃុំព្រៃផ្គាំ;ភូមិតាមូង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិតានប់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិបចាម;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិម្រះព្រៅ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិត្រពាំងលាន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិរុន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិស្ដៅឯម;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិកន្លែងខ្លា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិសីហា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិបឹងលាច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិវាលប្រីយ៍;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិស្រមោចហែ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំបក់;ភូមិត្រពាំងត្រយឹង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិដើមដូង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិម្កាក់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិត្រកៀត;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិព្រែក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិមឿងប្រចិន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិព្រៃមូល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំចំប៉ី;ភូមិជើងលោង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិប្រមូលសុខ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិក្រាំងប្រទាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិស្វាយខម;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិយុថ្កា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិចេក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិដូង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិកណ្ដាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំដូង;ភូមិតានន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិក្រសាំង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិក្រាំងអំពិល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិឱភាសាំង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិព្រះម្លប់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិត្រពាំងលើក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិកណ្ដឹងធំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិហនុមាន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកណ្ដឹង;ភូមិកណ្ដឹងតូច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិព្រៃខ្លា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិត្រពាំងផ្លុង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិសិរីមានជោគ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិត្រមូងជ្រុំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិក្រាំងពង្រ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិរយ៉ក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិស្ដុក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិច្បារមន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិថ្មី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិខ្នារទង់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិព្រៃស្លែង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិកញ្ចាង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំកុមាររាជា;ភូមិកញ្ជុំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រពាំងពោធិ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិស្រីគ្រងរាជ្យ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិព្រៃត្រាច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិសាមគ្គី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិតាប៉ែន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិមានជ័យ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិមានជោគ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិប្រាសាទ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រាចកុះ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រាំក្បាល់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិរូង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រពាំងអង្គ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិដើមស្វាយ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិព្រហូត;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រពាំងឈូក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិទួលស្លែង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិឈើទាលជ្រុំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិក្រាំងលាវ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិសៀមដេក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិព្រៃជន្លួញ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិត្រាំសសរ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិថ្នល់ដាច់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងលាវ;ភូមិបាញ់ខ្លា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិហនុមាន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិត្បែង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិខ្នារ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិថ្នល់ទក្សិណ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិជ្រោងស្ដៅ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិត្បូងដំរី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិក្រាំងធ្នង់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំក្រាំងធ្នង់;ភូមិទន្លេបាទី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិក្រាំងធំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិត្រយឹងខ្ពស់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិបាក់រនាស់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិត្រពាំងក្រឡាញ់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិថ្មី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិពូនភ្នំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិកណ្ដាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិពានមាសខាងកើត;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិថ្មស;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិត្រពាំងគ្រួស;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិត្រពាំងក្រឡោង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំលំពង់;ភូមិពានមាសខាងលិច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិតាំងញាតិ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិពារាម;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិខ្នារធំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិខ្នាររោង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិត្រពាំងយោង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិជំរៅ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិក្រាំងក្រចាង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពារាម;ភូមិគ្រួស;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិព្រៃស្វា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិក្រូច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិក្រាំងពោធិ៍;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិត្រពាំងត្រាវ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិចំបក់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិពត់សរ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិតាំងឫស្សី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិឃ្លាំងសម្បត្ដិ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិកណ្ដោល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិខ្វាន់មាស;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំពត់សរ;ភូមិខ្លាកូន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិចំប៉ា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិត្រាំខ្នារ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិត្រពាំងឫស្សី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិសំរោង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិព្រហែក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិត្រពាំងឈូក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិជើងកូត;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំសូរភី;ភូមិភ្នំតូច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិព្រៃក្ដី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិអង្គក្រឡាញ់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិអំពែទុំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិរវៀង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិព្រៃក្រាយ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិផ្សារគុម្ពឫស្សី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិសំរោងជ្រៃ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិទួលល្ហុង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិនាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំតាំងដូង;ភូមិតាំងដូង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិត្នោត;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិរំចេក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិតានប់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិតានន;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិថ្មី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិពៃ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិព្រៃជប់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្នោត;ភូមិឈើទាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រពាំងក្រសាំង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិធ្លក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិរលាំង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រពាំងព្រិច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិកណ្ដាល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រពាំងគៀប;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្នោតជ្រុំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិគោដួល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិរំដួល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិម្រះព្រៅ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រពាំងធំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិយាមខៅ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិទឹកថ្លា;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិរកាពក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រាំសសរ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិបឹងពញ្ញាគុក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងក្រសាំង;ភូមិត្រពាំងចំការ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិពូនភ្នំ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិត្រពាំងទឹម;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិរកាខ្ពស់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិខ្សាច់លប់;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិរលាំងគ្រើល;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិចក;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិត្រពាំងសាប;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិតាស៊ូ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិសង្កែ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិស្មៅខ្ញី;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិអាជាំង;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិព្រេច;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិស្ដុកប្រីយ៍;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិដើមក្រាយ;;;
ខេត្តតាកែវ;ស្រុកបាទី;ឃុំត្រពាំងសាប;ភូមិត្រកៀត;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិអង្គក្រូច;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិស្នាយដួច;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិកំពង់អំពិល;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិអន្លង់នៀន;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិក្អែកយំ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិដើមគរ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំបូរីជលសារ;ភូមិព្រែកខ្សាច់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិសង្កែជួរ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិជ័យជោគ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិគោកបញ្ចា;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិអញ្ចាញ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិដីលើក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិតារាគមន៍;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំជ័យជោគ;ភូមិបន្ទាយស្លឹក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិតាសៃ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិសូភី;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិរទេះភ្លូក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិត្រពាំងទន្លេ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិអាចម៍ទន្សាយ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិដូងខ្ពស់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិតារស់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិតាយឹង;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិត្រើយឃ្លោក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិអង្កាញ់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិជ្រៃងោក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំដូងខ្ពស់;ភូមិព្រៃម្លប់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំកំពង់ក្រសាំង;ភូមិបូរីជលសារ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំកំពង់ក្រសាំង;ភូមិកំពង់ក្រសាំង;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំកំពង់ក្រសាំង;ភូមិក្ដុលជ្រុំ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំកំពង់ក្រសាំង;ភូមិសង្គមមានជ័យ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំកំពង់ក្រសាំង;ភូមិថ្មបីដុំ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិកណ្ដោល;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិពងទឹក;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិជ្រៃគោកពោធិ៍;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិព្រៃមូល;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិព្រៃហៀវ;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិអ្នកតាត្បាល់;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិកំពង់យោល;;;
ខេត្តតាកែវ;ស្រុកបូរីជលសារ;ឃុំគោកពោធិ៍;ភូមិថ្មស;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិពោធិ៍តាម៉ុក;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិរនាមត្នោត;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិប្រជ្រាយ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិអង្គប្រាសាទ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិភ្ងាស;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិវត្ដស្វាយ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិភ្នំលន្ទះ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិទួលស្វាយ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិស្វាយធំ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំអង្គប្រាសាទ;ភូមិក្របាក់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិពោធិ៍ខ្វិត;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិកំពង់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិត្រពាំងស្រង់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិត្រើយទន្លាប់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិព្រៃធំ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិពោធិ៍រោង;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិជ្រោយ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិពោធិ៍;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំព្រះបាទជាន់ជុំ;ភូមិកំពង់ថ្មី;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិកំណប់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិក្រងុល;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិដើមស្លែង;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិខ្មល់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិពោធិ៍សង្កែ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំណប់;ភូមិចំការទៀប;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិតាពៅ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិធំ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិវត្ដភ្នំ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិអាងខ្ចៅ;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិជីម្រាក់;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិហាន់ទា;;;
ខេត្តតាកែវ;ស្រុកគីរីវង់;ឃុំកំពែង;ភូមិអណ្ដូងជ្រុង;;;
